Id,OwnerUserId_ans,CreationDate_ans,ParentId,Score_ans,IsAcceptedAnswer,Body_ans,OwnerUserId_que,CreationDate_que,Score_que,Title,Body_que
652180,41665,2009-03-16T21:16:57Z,652136,145,TRUE,"<p>I don't know R at all, but a bit of creative googling led me here: <a href=""http://tolstoy.newcastle.edu.au/R/help/05/04/1919.html"" rel=""noreferrer""><a href=""http://tolstoy.newcastle.edu.au/R/help/05/04/1919.html"" rel=""noreferrer"">http://tolstoy.newcastle.edu.au/R/help/05/04/1919.html</a></a></p>

<p>The key quote from there:</p>

<blockquote>
  <p>I do not find explicit documentation for R on how to remove elements from lists, but trial and error tells me</p>
  
  <p>myList[[5]] &lt;- NULL</p>
  
  <p>will remove the 5th element and then ""close up"" the hole caused by deletion of that element. That suffles the index values, So I have to be careful in dropping elements. I must work from the back of the list to the front.</p>
</blockquote>

<p>A <a href=""http://tolstoy.newcastle.edu.au/R/help/05/04/1917.html"" rel=""noreferrer"">response to that post later in the thread</a> states:</p>

<blockquote>
  <p>For deleting an element of a list, see R FAQ 7.1</p>
</blockquote>

<p>And the <a href=""http://cran.r-project.org/doc/FAQ/R-FAQ.html#How-can-I-set-components-of-a-list-to-NULL_003f"" rel=""noreferrer"">relevant section of the R FAQ</a> says:</p>

<blockquote>
  <p>... Do not set x[i] or x[[i]] to NULL, because this will remove the corresponding component from the list. </p>
</blockquote>

<p>Which seems to tell you (in a somewhat backwards way) how to remove an element.</p>

<p>Hope that helps, or at least leads you in the right direction.</p>
",1447,2009-03-16T20:59:36Z,159,How can I remove an element from a list?,"<p>I have a list and I want to remove a single element from it.  How can I do this?</p>

<p>I've tried looking up what I think the obvious names for this function would be in the reference manual and I haven't found anything appropriate.</p>
"
658574,37751,2009-03-18T14:44:54Z,657440,7,TRUE,"<p>I think the function you are looking for is <code>cumsum()</code> which will do a cumulative sum on a vector. </p>

<pre><code>#put your data into 3 vectors
x&lt;-c(-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10)
dat1&lt;-c(0.0140149,0.00890835,0.00672276,0.00876399,0.00806879,0.0088366,0.00856872,0.0195384,0.0160239,0.0254455,0.0397413,0.0743316,0.0247501,0.0214285,0.0241462,0.0150943,0.0141398,0.0101515,0.0308843,0.0095504,0.00729676)
dat2&lt;-c(0.014015,0.008918,0.006725,0.008794,0.008081,0.008851,0.008578,0.019609,0.016183,0.025785,0.040091,0.075545,0.025332,0.021778,0.024497,0.015241,0.014237,0.010295,0.031294,0.009606,0.007371)

#create a new vector called cdat1 to hold the cumulative sum
cdat1&lt;-cumsum(dat1)
plot(x,cdat1)
points(x,dat2,col=""red"")
</code></pre>

<p>I use the function points above in order to add dat2 to the existing plot. Run this in R and see if it gives you what you need. </p>
",67405,2009-03-18T08:59:04Z,7,Cumulative Plot with Given X-Axis,"<p>I have data that looks like this.
In which I want to plot accumulative value of dat1 with respect
to x-axis. Also plot it together with dat2.</p>

<pre><code>#x-axis dat1              dat2
-10     0.0140149       0.0140146
-9      0.00890835      0.00891768
-8      0.00672276      0.00672488
-7      0.00876399      0.00879401
-6      0.00806879      0.00808141
-5      0.0088366       0.00885121
-4      0.00856872      0.00857769
-3      0.0195384       0.0196094
-2      0.0160239       0.0161829
-1      0.0254455       0.0257845
0       0.0397413       0.0400913
1       0.0743316       0.0755453
2       0.0247501       0.0253324
3       0.0214285       0.021778
4       0.0241462       0.0244967
5       0.0150943       0.015241
6       0.0141398       0.0142373
7       0.0101515       0.0102948
8       0.0308843       0.031294
9       0.0095504       0.00960626
10      0.00729676      0.0073713
</code></pre>

<p>What's the common way to do it in R?</p>

<p>I looked at ECDF from Hmisc, it doesn't seem to do what I want.
In particular it doesn't allow us to give x-axis value.</p>
"
688781,26575,2009-03-27T06:57:58Z,509595,3,TRUE,"<p>What I personally would do is to make a script in some scripting language to separate the different data sets before the file is read into R, and possibly do some of the necessary data conversions, too.</p>

<p>If you want to do the splitting in R, look up <code>readLines</code> and <code>scan</code> &ndash; <code>read.csv2</code> is too high-level and is meant for reading a single data frame. You could write the different data sets into different files, or if you are ambitious, cook up file-like R objects that are usable with <code>read.csv2</code> and read from the correct parts of the underlying big file.</p>

<p>Once you have dealt with separating the data sets into different files, use <code>read.csv2</code> on those (or whichever <code>read.table</code> variant is best &ndash; if those are not tabs but fixed-width fields, see <code>read.fwf</code>). If <code>&lt;NA&gt;</code> indicates ""not available"" in your file, be sure to specify it as part of <code>na.strings</code>. If you don't do that, R thinks you have non-numeric data in that field, but with the right <code>na.strings</code>, you automatically get the field converted into numbers. It seems that one of your fields can include time stamps like <code>00:00</code>, so you need to use <code>colClasses</code> and specify a class to which your time stamp format can be converted. If the built-in <code>Date</code> class doesn't work, just define your own <code>timestamp</code> class and an <code>as.timestamp</code> function that does the conversion.</p>
",12677,2009-02-04T00:23:09Z,2,csv file with multiple time-series,"<p>I've imported a csv file with lots of columns and sections of data.</p>

<pre><code>v &lt;- read.csv2(""200109.csv"", header=TRUE, sep="","", skip=""6"", na.strings=c(""""))
</code></pre>

<p>The layout of the file is something like this:</p>

<pre><code>Dataset1
time, data, .....
0       0
0       &lt;NA&gt;
0       0

Dataset2
time, data, .....
00:00   0
0       &lt;NA&gt;
0       0
</code></pre>

<p>(The headers of the different datasets is exactly the same.</p>

<p>Now, I can plot the first dataset with:</p>

<pre><code>plot(as.numeric(as.character(v$Calls.served.by.agent[1:30])), type=""l"")
</code></pre>

<p>I am curious if there is a better way to:</p>

<ol>
<li><p>Get all the numbers read as numbers, without having to convert.</p></li>
<li><p>Address the different datasets in the file, in some meaningfull way.</p></li>
</ol>

<p>Any hints would be appreciated. Thank you.</p>

<hr>

<p>Status update:</p>

<p>I haven't really found a good solution yet in R, but I've started writing a script in Lua to seperate each individual time-series into a seperate file. I'm leaving this open for now, because I'm curious how well R will deal with all these files. I'll get 8 files per day.</p>
"
732550,62970,2009-04-09T02:14:22Z,717747,2,TRUE,"<p>So you've actually asked about five questions (5 +/- 3).  As far as writing your own rect.hclust like function, the source is in <code>library/stats/R/identify.hclust.R</code> if you want to look at it.  </p>

<p>I took a quick glance at it myself and am not sure it does what I thought it did from reading your description--it seems to be drawing <em>multiple</em> rectangles,  Also, the <code>x</code> selector appears to be hard coded to segregate the tags horizontally (which isn't what you want and there's no <code>y</code>).</p>

<p>I'll be back, but in the meantime you might (in addition to looking at the source) try doing multiple rect.hclust with different <code>border=</code> colors and different <code>h=</code> values to see if a failure pattern emerges.</p>

<p><strong>Update</strong></p>

<p>I haven't had much luck poking at this either.  </p>

<p>One possible kludge for the clipping would be to pad the labels with trailing spaces and then bring the edge of your rectangle in slightly (the idea being that just bringing the rectangle in would get it out of the clipping zone but overwrite the ends of the labels).</p>

<p>Another idea would be to fill the rectangle with a translucent (low alpha) color, making a shaded area rather than a bounding box.</p>
",19410,2009-04-04T20:21:37Z,8,How do I color edges or draw rects correctly in an R dendrogram?,"<p>I generated <a href=""http://farm4.static.flickr.com/3622/3411762935_b9429d9d68_o.png"" rel=""nofollow noreferrer"">this dendrogram</a> using R's <code>hclust()</code>, <code>as.dendrogram()</code> and <code>plot.dendrogram()</code> functions.</p>

<p>I used the <code>dendrapply()</code> function and a local function to color leaves, which is working fine.</p>

<p>I have results from a statistical test that indicate if a set of nodes (<em>e.g.</em> the cluster of ""<code>_+v\_stat5a\_01_</code>"" and ""<code>_+v\_stat5b\_01_</code>"" in the lower-right corner of the tree) are significant or important.</p>

<p>I also have a local function that I can use with <code>dendrapply()</code> that finds the exact node in my dendrogram which contains significant leaves.</p>

<p>I would like to either (following the example):</p>

<ol>
<li>Color the edges that join ""<code>_+v\_stat5a\_01_</code>"" and ""<code>_+v\_stat5b\_01_</code>""; or,</li>
<li>Draw a <code>rect()</code> around ""<code>_+v\_stat5a\_01_</code>"" and ""<code>_+v\_stat5b\_01_</code>""</li>
</ol>

<p>I have the following local function (the details of the ""nodes-in-leafList-match-nodes-in-clusterList"" condition aren't important, but that it highlights significant nodes):</p>

<pre><code>markSignificantClusters &lt;&lt;- function (n) {
  if (!is.leaf(n)) {
     a &lt;- attributes(n)
     leafList &lt;- unlist(dendrapply(n, listLabels))
     for (clusterIndex in 1:length(significantClustersList[[1]])) {
       clusterList &lt;- unlist(significantClustersList[[1]][clusterIndex])
       if (nodes-in-leafList-match-nodes-in-clusterList) {
          # I now have a node ""n"" that contains significant leaves, and
          # I'd like to use a dendrapply() call to another local function
          # which colors the edges that run down to the leaves; or, draw
          # a rect() around the leaves
       }
     }
  }
}
</code></pre>

<p>From within this <code>if</code> block, I have tried calling <code>dendrapply(n, markEdges)</code>, but this did not work:</p>

<pre><code>markEdges &lt;&lt;- function (n) {
  a &lt;- attributes(n)
  attr(n, ""edgePar"") &lt;- c(a$edgePar, list(lty=3, col=""red""))
}
</code></pre>

<p>In my ideal example, the edges connecting ""<code>_+v\_stat5a\_01_</code>"" and ""<code>_+v\_stat5b\_01_</code>"" would be dashed and of a red color.</p>

<p>I have also tried using <code>rect.hclust()</code> within this <code>if</code> block:</p>

<pre><code>ma &lt;- match(leafList, orderedLabels)  
rect.hclust(scoreClusterObj, h = a$height, x = c(min(ma), max(ma)), border = 2)
</code></pre>

<p>But the result does not work with horizontal dendrograms (<em>i.e.</em> dendrograms with horizontal labels). <a href=""http://farm4.static.flickr.com/3331/3410126060_f8f06c4498_o.png"" rel=""nofollow noreferrer"">Here is an example</a> (note the red stripe in the lower-right corner). Something is not correct about the dimensions of what <code>rect.hclust()</code> generates, and I don't know how it works, to be able to write my own version.</p>

<p>I appreciate any advice for getting <code>edgePar</code> or <code>rect.hclust()</code> to work properly, or to be able to write my own <code>rect.hclust()</code> equivalent.</p>

<p><strong>UPDATE</strong></p>

<p>Since asking this question, I used <code>getAnywhere(rect.hclust())</code> to get the functional code that calculates parameters and draws the <code>rect</code> object. I wrote a custom version of this function to handle horizontal and vertical leaves, and call it with <code>dendrapply()</code>.</p>

<p>However, there is some kind of clipping effect that removes part of the <code>rect</code>. For horizontal leaves (leaves that are drawn on the right side of the tree), the rightmost edge of the <code>rect</code> either disappears or is thinner than the border width of the other three sides of the <code>rect</code>. For vertical leaves (leaves that are drawn on the bottom of the tree), the bottommost edge of the <code>rect</code> suffers the same display problem.</p>

<p>What I had done as a means of marking significant clusters is to reduce the width of the <code>rect</code> such that I render a vertical red stripe between the tips of the cluster edges and the (horizontal) leaf labels. </p>

<p>This eliminates the clipping issue, but introduces another problem, in that the space between the cluster edge tips and the leaf labels is only six or so pixels wide, which I don't have much control over. This limits the width of the vertical stripe. </p>

<p>The worse problem is that the <code>x</code>-coordinate that marks where the vertical stripe can fit between the two elements will change based on the width of the larger tree (<code>par[""usr""]</code>), which in turn depends on how the tree hierarchy ends up being structured.</p>

<p>I wrote a ""correction"" or, better termed, a hack to adjust this <code>x</code> value and the <code>rect</code> width for horizontal trees. It doesn't always work consistently, but for the trees I am making, it seems to keep from getting too close to (or overlapping) edges and labels.</p>

<p>Ultimately, a better fix would be to find out how to draw the <code>rect</code> so that there is no clipping. Or a consistent way to calculate the specific <code>x</code> position in between tree edges and labels for any given tree, so as to center and size the stripe properly.</p>

<p>I would also be very interested in a method for annotating edges with colors or line styles.</p>
"
736618,66519,2009-04-10T03:15:17Z,736541,16,TRUE,"<p>See <a href=""http://blog.revolution-computing.com/2009/01/10-tips-for-making-your-r-graphics-look-their-best.html"" rel=""noreferrer"">tip 7</a> about adjusting the margins.</p>

<p>Excerpt:</p>

<p>To remove the space reserved for labels, use par(mar=...).  For example</p>

<pre><code>png(file=""notitle.png"",width=400, height=350)
par(mar=c(5,3,2,2)+0.1)
hist(rnorm(100),ylab=NULL,main=NULL)
dev.off()
</code></pre>
",85950,2009-04-10T02:32:21Z,12,Plots without titles/labels in R,"<p>In <a href=""http://www.r-project.org/"" rel=""nofollow noreferrer"">R</a> is there any way to produce plots which have no title and which use the space the title would otherwise have taken up?</p>

<p>In <code>plot()</code>, <code>main</code>, <code>sub</code>, <code>xlab</code>, and <code>ylab</code> all default to <code>NULL</code>, but this just leaves blank space where they would have been, ditto for setting them to ''.  It would be nice if not including them meant that the entire plot space was utilized rather than leaving extra empty space on the edges.  This is all especially relevant in printing plots to file devices like <code>pdf()</code>, <code>png()</code>, etc.</p>
"
743846,60617,2009-04-13T13:06:55Z,743812,97,TRUE,"<ul>
<li>Rolling Means/Maximums/Medians in the <a href=""http://cran.r-project.org/package=zoo"" rel=""nofollow noreferrer"">zoo</a> package (rollmean)</li>
<li>MovingAverages in <a href=""http://cran.r-project.org/package=TTR"" rel=""nofollow noreferrer"">TTR</a></li>
<li>ma in <a href=""http://cran.r-project.org/package=forecast"" rel=""nofollow noreferrer"">forecast</a></li>
</ul>
",14744,2009-04-13T12:52:51Z,125,Calculating moving average,"<p>I'm trying to use R to calculate the moving average over a series of values in a matrix. The normal R mailing list search hasn't been very helpful though. There doesn't seem to be a <a href=""http://www.statmethods.net/management/functions.html"" rel=""noreferrer"">built-in function</a> in R will allow me to calculate moving averages. Do any packages provide one? Or do I need to write my own?</p>
"
751342,26575,2009-04-15T11:45:36Z,750703,18,TRUE,"<p>One of the nice things about R is that you can view the source of many functions:</p>

<pre><code>&gt; dev.off
function (which = dev.cur()) 
{
    if (which == 1) 
        stop(""cannot shut down device 1 (the null device)"")
    .Internal(dev.off(as.integer(which)))
    dev.cur()
}
&lt;environment: namespace:grDevices&gt;
</code></pre>

<p>So it calls <code>.Internal(dev.off(...))</code> and then returns dev.cur(), which I suppose would be useful if you have several devices open so you know which one became active. You could use <code>.Internal(dev.off(as.integer(dev.cur())))</code> in your script, or even patch <code>dev.off</code> to only return the value of <code>dev.cur()</code> if it is something else than the null device, and send the patch to the maintainers of R.</p>

<p>Also, <code>graphics.off()</code> calls <code>dev.off()</code> for all devices and doesn't return anything.</p>
",85950,2009-04-15T07:55:21Z,28,"Suppressing ""null device"" output with R in batch mode","<p>I have a number of bash scripts which invoke R scripts for plotting things.  Something like:  </p>

<pre><code>#!/bin/bash
R --vanilla --slave &lt;&lt;RSCRIPT
cat(""Plotting $1 to $2\n"")
input &lt;- read.table(""$1"")
png(""$2"")
plot(as.numeric(input[1,]))
dev.off()
RSCRIPT
</code></pre>

<p>The problem is that despite <code>--slave</code>, the call to <code>dev.off()</code> prints the message <code>null device 1</code>.  Once there are a lot of plots being done, or for more complex scripts which plot to a number of files, this gets to be a real hassle.</p>

<p>Is there some way to suppress this message?</p>
"
776377,26575,2009-04-22T09:32:47Z,775116,9,TRUE,"<p>It's pretty tricky:</p>

<pre><code>m &lt;- match.call(expand.dots = FALSE)
# ...
m[[1L]] &lt;- as.name(""model.frame"")
m &lt;- eval(m, parent.frame())
</code></pre>

<p>The function uses <code>match.call</code> to find out how it is being called, modifies the call to replace the called function by <code>model.frame</code>, and calls it via <code>eval</code> with the parameters it received (although the part I replaced by <code># ...</code> removes several of the parameters), and <code>model.frame</code> uses the <code>formula</code> parameter. See the documentation of <code>match.call</code>, <code>eval</code>, and <code>model.frame</code>, and experiment a little, e.g. try to understand what is happening here:</p>

<pre><code>f &lt;- function(formula, data) { 
  m &lt;- match.call()
  m[[1L]] &lt;- as.name('model.frame')
  eval(m, parent.frame())
}
f(x ~ y)
Error in eval(expr, envir, enclos) : object 'x' not found
x &lt;- c(1,2,3)
f(x ~ y)
Error in eval(expr, envir, enclos) : object 'y' not found
y &lt;- c(3,4,5)
f(x ~ y)
  x y
1 1 3
2 2 4
3 3 5
d &lt;- as.data.frame(matrix(c(1,2,3,4),nrow=2))
names(d) &lt;- c('foo', 'bar')
f(foo ~ bar, d)
  foo bar
1   1   3
2   2   4
</code></pre>
",1447,2009-04-21T23:30:47Z,7,How can a function parameter be used without mentioning it in the function body?,"<p>I've been trying to learn more about R (and writing C extensions) and I thought it might help to read the source for some well known packages.  I decided to start with rpart which is defined as:</p>

<pre><code>rpart &lt;- function(formula, data, weights, subset,
       na.action=na.rpart, method, model=FALSE, x=FALSE, y=TRUE,
       parms, control, cost, ...)
</code></pre>

<p>I did a quick search through the source and I don't see formula mentioned anywhere in the function body yet I know that somehow rpart is using that parameter.  How is it that rpart is using formula without its name being in the function body?</p>
"
781200,16240,2009-04-23T10:51:09Z,780796,47,TRUE,"<p>Use '###' if you don't want the comments indented.  According to the <a href=""http://ess.r-project.org/Manual/ess.html#Indenting"" rel=""noreferrer"">manual</a>,</p>

<blockquote>
  <p>By default, comments beginning with
  ‘###’ are aligned to the beginning of
  the line. Comments beginning with ‘##’
  are aligned to the current level of
  indentation for the block containing
  the comment. Finally, comments
  beginning with ‘#’ are aligned to a
  column on the right (the 40th column
  by default, but this value is
  controlled by the variable
  comment-column,) or just after the
  expression on the line containing the
  comment if it extends beyond the
  indentation column.</p>
</blockquote>
",84458,2009-04-23T08:29:19Z,39,Emacs ESS Mode - Tabbing for Comment Region,"<p>I am using the Emacs-Speaks-Statistics (ESS) mode for Emacs.  When editing R code, any comment lines (those starting with #) automatically get tabbed to the far right when I create a new line above it.  How should I change my .emacs.el file to fix this?</p>

<p>For example, I have:</p>

<pre><code># Comment
</code></pre>

<p>Now, after putting my cursor at the beginning of the line and pressing Enter, I get:</p>

<pre><code>                                # Comment
</code></pre>

<p>Thanks for any hints.</p>
"
789618,57428,2009-04-25T19:59:05Z,789602,5,TRUE,"<p>It's most likely that %% means integer division by modulo - the result is within 0..360 range. It's used for cases when some value can't get out of some reasonable range like longitute fo example that can be only within 0..360 degrees.</p>
",94704,2009-04-25T19:51:45Z,2,What does %% mean?,"<p>From the question you can probably tell that I don't know much about code! My question is this:</p>

<p>What does this code mean?</p>

<pre><code>mnlong &lt;- 280.460 + .9856474 * time
mnlong &lt;- mnlong %% 360
mnlong[mnlong &lt; 0] &lt;- mnlong[mnlong &lt; 0] + 360
</code></pre>

<p>I understand that the <code>mnlong</code> and <code>time</code> are variables but the <code>%%</code> confuses me.</p>

<p>Could someone give me a basic description?</p>
"
839718,90567,2009-05-08T13:09:40Z,736514,23,TRUE,"<blockquote>
  <p>An explanation that uses the words 'error', 'summation', or 'permutated'
  would be less helpful then a simpler explanation that didn't involve any
  discussion of how random forests works.</p>
  
  <p>Like if I wanted someone to explain to me how to use a radio, I wouldn't
  expect the explanation to involve how a radio converts radio waves into sound.</p>
</blockquote>

<p>How would you explain what the numbers in WKRP 100.5 FM ""mean"" without going into the pesky technical details of wave frequencies?  Frankly parameters and related performance issues with Random Forests are difficult to get your head around even if you understand some technical terms.</p>

<p>Here's my shot at some answers:</p>

<blockquote>
  <p>-mean raw importance score of variable x for class 0</p>
  
  <p>-mean raw importance score of variable x for class 1</p>
</blockquote>

<p>Simplifying from the Random Forest <a href=""http://www.stat.berkeley.edu/~breiman/RandomForests/cc_home.htm#varimp"" rel=""noreferrer"">web page</a>, raw importance score measures how much more helpful than random a particular predictor variable is in successfully classifying data.</p>

<blockquote>
  <p>-MeanDecreaseAccuracy</p>
</blockquote>

<p>I think this is only in the <a href=""http://cran.r-project.org/web/packages/randomForest/index.html"" rel=""noreferrer"">R module</a>, and I believe it measures how much inclusion of this predictor in the model reduces classification error.</p>

<blockquote>
  <p>-MeanDecreaseGini</p>
</blockquote>

<p><a href=""http://en.wikipedia.org/wiki/Gini_coefficient"" rel=""noreferrer"">Gini</a> is defined as ""inequity"" when used in describing a society's distribution of income, or a measure of ""node impurity"" in tree-based classification.  A low Gini (i.e. higher descrease in Gini) means that a particular predictor variable plays a greater role in partitioning the data into the defined classes.  It's a hard one to describe without talking about the fact that data in classification trees are split at individual nodes based on values of predictors.  I'm not so clear on how this translates into better performance.</p>
",20895,2009-04-10T02:18:38Z,41,R Random Forests Variable Importance,"<p>I am trying to use the random forests package for classification in R.</p>

<p>The Variable Importance Measures listed are:</p>

<ul>
<li>mean raw importance score of variable x for class 0</li>
<li>mean raw importance score of variable x for class 1</li>
<li><code>MeanDecreaseAccuracy</code></li>
<li><code>MeanDecreaseGini</code></li>
</ul>

<p>Now I know what these ""mean"" as in I know their definitions.  What I want to know is how to use them.</p>

<p>What I really want to know is what these values mean in only the context of how accurate they are, what is a good value, what is a bad value, what are the maximums and minimums, etc.</p>

<p>If a variable has a high <code>MeanDecreaseAccuracy</code> or <code>MeanDecreaseGini</code> does that mean it is important or unimportant?  Also any information on raw scores could be useful too.
I want to know everything there is to know about these numbers that is relevant to the application of them.  </p>

<p>An explanation that uses the words 'error', 'summation', or 'permutated' would be less helpful then a simpler explanation that didn't involve any discussion of how random forests works.</p>

<p>Like if I wanted someone to explain to me how to use a radio, I wouldn't expect the explanation to involve how a radio converts radio waves into sound.</p>
"
862039,90567,2009-05-14T07:39:15Z,855798,2,TRUE,"<p>Using <code>table</code>, no need to sort:</p>

<pre><code>ctable &lt;- table(myList);
counts &lt;- data.frame(Name = names(ctable),Count = as.vector(ctable));
</code></pre>
",1811,2009-05-13T02:34:55Z,0,"In R, what is a good way to aggregate String data","<p>In R (or S-PLUS), what is a good way to aggregate String data in a data frame?</p>

<p>Consider the following:</p>

<pre><code>myList &lt;- as.data.frame(c(""Bob"", ""Mary"", ""Bob"", ""Bob"", ""Joe""))
</code></pre>

<p>I would like the output to be:</p>

<pre><code> [Bob,  3
  Mary, 1
  Joe,  1]
</code></pre>

<p>Currently, the only way I know how to do this is with the summary function.</p>

<pre><code>&gt; summary(as.data.frame(myList))

 Bob :3                                
 Joe :1                                
 Mary:1      
</code></pre>

<p>This feels like a hack. Can anyone suggest a better way?</p>
"
